,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
5313,5313.000000,10.727534,14.052591,13.823192,14.305371,14.291809,14.421421,14.421421,12.282641,14.022363,10.143861,12.282641,10.623355,10.878680,8.964070,11.397689,9.961643,9.415067,8.525597
5314,5314.000000,10.930101,14.152321,13.901656,14.418857,14.405983,14.566495,14.566495,12.484616,14.754759,10.402737,12.484616,10.832903,11.706072,9.181191,11.603703,10.160271,10.229937,8.716839
5315,5315.000000,11.297993,14.253820,14.027703,14.790387,14.777355,14.951972,14.951972,12.883163,17.091818,10.814354,12.883163,11.206460,13.852364,9.529757,11.988922,10.508360,12.231909,9.027799
5316,5316.000000,11.564514,14.503237,14.315615,15.102059,15.087168,15.288057,15.288057,13.182776,18.186009,11.077496,13.182776,11.473652,14.763895,9.764528,12.271243,10.756824,13.081981,9.242405
5317,5317.000000,11.834380,14.663819,14.462480,15.312198,15.298980,15.517655,15.517655,13.456221,19.159954,11.394788,13.456221,11.749404,15.863977,10.042588,12.545919,11.021193,14.171533,9.496468
5318,5318.000000,12.086339,14.903402,14.719650,15.595848,15.587416,15.812236,15.812236,13.730714,20.193156,11.649191,13.730714,12.002575,16.764930,10.274436,12.809040,11.260396,15.023619,9.711753
5319,5319.000000,12.313647,15.120238,14.951587,15.850860,15.842996,16.068512,16.068512,13.976211,21.007695,11.883910,13.976211,12.231234,17.520403,10.486256,13.045557,11.477178,15.747264,9.908800
5320,5320.000000,12.491306,15.275760,15.133590,16.040631,16.030581,16.290141,16.290141,14.173538,21.498534,12.056936,14.173538,12.408738,17.925246,10.643938,13.232311,11.644443,16.128132,10.056575
5321,5321.000000,12.660119,15.538691,15.445563,16.303914,16.297502,16.575763,16.575763,14.384641,22.218276,12.193519,14.384641,12.573804,18.362141,10.762966,13.418861,11.792985,16.486611,10.167108
5322,5322.000000,12.192093,15.004769,14.905259,15.713675,15.706741,16.074532,16.074532,13.870126,17.204175,11.665720,13.870126,12.099975,13.815057,10.329824,12.926045,11.353290,12.274489,9.780535
5323,5323.000000,11.853772,14.821321,14.706944,15.344453,15.338338,15.730780,15.730780,13.503998,15.103273,11.277216,13.503998,11.756624,11.851658,10.009251,12.572065,11.032865,10.439715,9.493664
5324,5324.000000,11.243739,14.206518,14.043724,14.513892,14.504338,15.010160,15.010160,12.801988,10.486748,10.593816,12.801988,11.142479,7.881110,9.482971,11.916917,10.474392,6.850638,9.031868
5325,5325.000000,10.915097,13.994814,13.839350,14.207590,14.201174,14.723575,14.723575,12.447368,9.584184,10.171161,12.447368,10.806726,6.908079,9.166084,11.572359,10.163940,5.930279,8.755522
5326,5326.000000,10.589568,13.640458,13.458406,13.807371,13.801496,14.342181,14.342181,12.070034,7.963760,9.797886,12.070034,10.478916,5.576787,8.887797,11.221437,9.867432,4.745720,8.513426
5327,5327.000000,10.343558,13.389447,13.185266,13.571139,13.564677,14.052658,14.052658,11.783336,7.078149,9.514013,11.783336,10.231281,4.840950,8.679226,10.955573,9.644112,4.090524,8.332651
5328,5328.000000,10.107288,13.111207,12.872749,13.262431,13.254778,13.738804,13.738804,11.496471,5.978508,9.254138,11.496471,9.995425,4.002088,8.494379,10.695913,9.434574,3.362981,8.173235
5329,5329.000000,9.931430,13.002033,12.741980,13.048013,13.039763,13.526188,13.526188,11.286440,5.469582,9.046692,11.286440,9.818972,3.583632,8.351505,10.503790,9.277304,2.995143,8.050818
5330,5330.000000,9.766558,12.835031,12.543695,12.833529,12.824344,13.295157,13.295157,11.082384,4.824864,8.869611,11.082384,9.655052,3.112241,8.227720,10.321140,9.132750,2.591238,7.944360
5331,5331.000000,9.618841,12.715085,12.390761,12.614656,12.604228,13.079610,13.079610,10.896623,4.273393,8.713636,10.896623,9.508738,2.716910,8.120852,10.156418,9.004468,2.255044,7.852519
5332,5332.000000,9.603650,12.905237,12.626969,12.819876,12.811166,13.194939,13.194939,10.908122,5.222385,8.621305,10.908122,9.487001,3.245401,8.065880,10.150191,8.979031,2.674567,7.807872
5333,5333.000000,9.604027,12.854787,12.600330,12.899562,12.888907,13.236962,13.236962,10.928992,5.757075,8.621022,10.928992,9.484015,3.604396,8.039039,10.158338,8.970529,2.962909,7.782720
5334,5334.000000,9.927157,13.760166,13.598606,13.603095,13.596863,13.842044,13.842044,11.395769,9.649706,8.949494,11.395769,9.795817,6.311255,8.195866,10.542461,9.223953,5.201060,7.905444
5335,5335.000000,10.237566,13.974177,13.760194,13.807965,13.798309,14.024685,14.024685,11.751122,11.513482,9.477560,11.751122,10.116995,8.275335,8.482868,10.879588,9.503827,6.966951,8.128066
5336,5336.000000,10.680609,13.824091,13.624116,14.240210,14.227805,14.417325,14.417325,12.241767,14.371976,10.066209,12.241767,10.572136,11.029766,8.902505,11.351297,9.914109,9.494221,8.476921
5337,5337.000000,11.012488,13.999267,13.795764,14.529513,14.517471,14.718873,14.718873,12.593549,15.695940,10.468225,12.593549,10.912536,12.414611,9.231524,11.697009,10.230178,10.832835,8.763348
5338,5338.000000,11.298624,14.142795,13.922975,14.736627,14.725334,14.952238,14.952238,12.883216,16.709274,10.814193,12.883216,11.206582,13.540373,9.529947,11.989011,10.509611,11.947524,9.030211
5339,5339.000000,11.607577,14.395591,14.183634,15.043343,15.031135,15.267297,15.267297,13.209784,18.134870,11.152271,13.209784,11.520186,14.892068,9.830589,12.308665,10.806333,13.241519,9.304001
5340,5340.000000,11.836318,14.666613,14.487367,15.314006,15.299775,15.561258,15.561258,13.466462,18.938234,11.371665,13.466462,11.748863,15.528130,10.031265,12.550409,11.020213,13.833900,9.490017
5341,5341.000000,12.100402,14.838256,14.645506,15.526866,15.514198,15.788119,15.788119,13.733487,19.949618,11.678854,13.733487,12.018346,16.653289,10.303206,12.818745,11.279438,14.946021,9.740132
5342,5342.000000,12.378472,15.101501,14.927291,15.839268,15.831269,16.110559,16.110559,14.035836,21.233263,11.961112,14.035836,12.297737,17.788161,10.559638,13.108850,11.543756,16.017583,9.978662
5343,5343.000000,12.619311,15.337371,15.177473,16.106477,16.099015,16.378998,16.378998,14.294466,22.081684,12.209933,14.294466,12.540006,18.585178,10.785547,13.358754,11.774234,16.784995,10.189714
5344,5344.000000,12.609894,15.413120,15.267388,16.112652,16.102368,16.398308,16.398308,14.288339,20.905719,12.178370,14.288339,12.528437,17.437226,10.768535,13.349725,11.764373,15.707777,10.179020
5345,5345.000000,12.665016,15.598053,15.500187,16.262833,16.256108,16.573684,16.573684,14.381001,21.153012,12.188318,14.381001,12.578166,17.392109,10.775332,13.419489,11.802762,15.596711,10.186035
5346,5346.000000,12.154349,15.039216,14.933321,15.618752,15.611328,16.029615,16.029615,13.820905,16.190706,11.612195,13.820905,12.061224,12.899149,10.301542,12.882408,11.322281,11.436343,9.762153
5347,5347.000000,11.951201,14.874065,14.763280,15.424850,15.418910,15.831628,15.831628,13.607741,15.554841,11.383855,13.607741,11.854794,12.260887,10.101846,12.672836,11.126476,10.815924,9.580115
5348,5348.000000,11.370444,14.272498,14.116849,14.616884,14.607764,15.143839,15.143839,12.940050,10.941943,10.736261,12.940050,11.270297,8.290425,9.600544,12.049515,10.594364,7.224915,9.139212
5349,5349.000000,11.061389,14.054112,13.907070,14.336804,14.330819,14.876236,14.876236,12.608686,10.090558,10.341136,12.608686,10.954469,7.361239,9.300252,11.726437,10.301335,6.341679,8.876233
5350,5350.000000,10.742874,13.720766,13.549900,13.945239,13.939707,14.508670,14.508670,12.242006,8.461992,9.975343,12.242006,10.633449,6.005125,9.024892,11.384109,10.010033,5.129752,8.635957
5351,5351.000000,10.507718,13.491076,13.302419,13.701202,13.695256,14.239831,14.239831,11.971632,7.661294,9.703433,11.971632,10.396291,5.321026,8.820951,11.131450,9.794882,4.514526,8.458313
5352,5352.000000,10.262832,13.349615,13.127358,13.401937,13.394776,13.936429,13.936429,11.678728,6.463287,9.421027,11.678728,10.150896,4.373836,8.623065,10.863884,9.575916,3.687164,8.287947
5353,5353.000000,10.078783,13.252345,13.008828,13.215871,13.208177,13.720603,13.720603,11.461154,5.895360,9.201705,11.461154,9.965848,3.901557,8.470542,10.663657,9.410356,3.270116,8.157055
5354,5354.000000,9.906899,13.091612,12.819297,13.010842,13.002089,13.489803,13.489803,11.250966,5.219943,9.012130,11.250966,9.794471,3.395880,8.337976,10.474169,9.258590,2.834174,8.043011
5355,5355.000000,9.745378,12.957612,12.649763,12.788605,12.778880,13.256493,13.256493,11.048447,4.556225,8.840401,11.048447,9.634391,2.917855,8.220334,10.294284,9.118058,2.427100,7.941832
5356,5356.000000,9.634042,12.771729,12.453914,12.677541,12.667355,13.116106,13.116106,10.914042,4.397456,8.711978,10.914042,9.522961,2.777947,8.131880,10.172132,9.019082,2.302606,7.866032
5357,5357.000000,9.529555,12.623723,12.287263,12.512732,12.498901,12.959007,12.959007,10.783550,4.100775,8.608092,10.783550,9.419448,2.571356,8.055346,10.056029,8.927870,2.126598,7.799712
5358,5358.000000,9.485313,12.820974,12.503808,12.530178,12.517919,12.988577,12.988577,10.746049,4.483862,8.503520,10.746049,9.371474,2.748417,7.996900,10.012942,8.882307,2.260667,7.751673
