Hours,HPHtgLd_W,HPClgLd_W
173005,919.8962646,0
173049.8837,919.8962646,0
173056.1163,919.8962646,0
173195.3555,919.8962646,0
173198.6445,919.8962646,0
173243.2621,919.8962646,0
173246.7379,919.8962646,0
173338.4854,919.8962646,0
173343.5146,919.8962646,0
173624.1471,919.8962646,0
173633.8529,919.8962646,0
173723.0698,919.8962646,0
173723.5455,953.4635741,0
173723.7195,953.4635741,0
173726.2805,953.4635741,0
173726.4545,2762.2,0
173726.9302,2762.2,0
173736,953.4635741,0
173912.9847,953.4635741,0
173921.0153,953.4635741,0
174251.6706,953.4635741,0
174254.3294,953.4635741,0
174297.1307,953.4635741,0
174298.7375,953.4635741,0
174303.2625,953.4635741,0
174304.8693,953.4635741,0
174393.5899,953.4635741,0
174400.4101,953.4635741,0
174443.076,953.4635741,0
174443.5394,1018.652273,0
174443.7175,1018.652273,0
174446.2825,1018.652273,0
174446.4606,2956.1,0
174446.924,2956.1,0
174456,1018.652273,0
174633.4679,1018.652273,0
174635.7876,1018.652273,0
174638.2124,1018.652273,0
174640.5321,1018.652273,0
175038.8322,1018.652273,0
175040.0803,1018.652273,0
175041.7295,1018.652273,0
175048.2705,1018.652273,0
175049.9197,1018.652273,0
175051.1678,1018.652273,0
175139.0703,1018.652273,0
175139.5522,1050.265957,0
175142.4478,3148.1,0
175142.9297,3148.1,0
175187.7202,3148.1,0
175190.2798,3148.1,0
175200,1050.265957,0
