Zone1_Time,Zone1_q_htg,Zone1_q_clg,Zone2_Time,Zone2_q_htg,Zone2_q_clg,Zone3_Time,Zone3_q_htg,Zone3_q_clg,Zone4_Time,Zone4_q_htg,Zone4_q_clg,Zone5_Time,Zone5_q_htg,Zone5_q_clg,Zone6_Time,Zone6_q_htg,Zone6_q_clg
171057.9750455045,248.13651793529112,210455.55309055618,171057.9750455045,14547.984518249674,0.0,171057.9750455045,-0.0,46825.81101424995,171057.9750455045,677.3987333087873,0.0,171057.9750455045,-0.0,22814.845818673744,171057.9750455045,5605.054866152193,0.0
171057.9750455045,248.13651793529112,442440.4,171057.9750455045,14547.984518249674,0.0,171057.9750455045,-0.0,46825.81101424995,171057.9750455045,677.3987333087873,0.0,171057.9750455045,-0.0,22814.845818673744,171057.9750455045,5605.054866152193,0.0
171064.02495449546,248.13651793529112,442440.4,171064.02495449546,14547.984518249674,0.0,171064.02495449546,-0.0,46825.81101424995,171064.02495449546,677.3987333087873,0.0,171064.02495449546,-0.0,22814.845818673744,171064.02495449546,5605.054866152193,0.0
171064.02495449546,248.13651793529112,210455.55309055618,171064.02495449546,14547.984518249674,0.0,171064.02495449546,-0.0,46825.81101424995,171064.02495449546,677.3987333087873,0.0,171064.02495449546,-0.0,22814.845818673744,171064.02495449546,5605.054866152193,0.0
171226.43375615217,248.13651793529112,210455.55309055618,171226.43375615217,14547.984518249674,0.0,171226.43375615217,-0.0,46825.81101424995,171226.43375615217,677.3987333087873,0.0,171226.43375615217,-0.0,22814.845818673744,171226.43375615217,5605.054866152193,0.0
171226.43375615217,248.13651793529112,210455.55309055618,171226.43375615217,14547.984518249674,0.0,171226.43375615217,-0.0,149593.9,171226.43375615217,677.3987333087873,0.0,171226.43375615217,-0.0,22814.845818673744,171226.43375615217,5605.054866152193,0.0
171231.5662438478,248.13651793529112,210455.55309055618,171231.5662438478,14547.984518249674,0.0,171231.5662438478,-0.0,149593.9,171231.5662438478,677.3987333087873,0.0,171231.5662438478,-0.0,22814.845818673744,171231.5662438478,5605.054866152193,0.0
171231.5662438478,248.13651793529112,210455.55309055618,171231.5662438478,14547.984518249674,0.0,171231.5662438478,-0.0,46825.81101424995,171231.5662438478,677.3987333087873,0.0,171231.5662438478,-0.0,22814.845818673744,171231.5662438478,5605.054866152193,0.0
171492.27603049928,248.13651793529112,210455.55309055618,171492.27603049928,14547.984518249674,0.0,171492.27603049928,-0.0,46825.81101424995,171492.27603049928,677.3987333087873,0.0,171492.27603049928,-0.0,22814.845818673744,171492.27603049928,5605.054866152193,0.0
171492.27603049928,7124.0,210455.55309055618,171492.27603049928,14547.984518249674,0.0,171492.27603049928,-0.0,46825.81101424995,171492.27603049928,677.3987333087873,0.0,171492.27603049928,-0.0,22814.845818673744,171492.27603049928,5605.054866152193,0.0
